seed,n_generated,execution_time,f1_score,accuracy,precision,recall,roc_auc,g_mean,balanced_accuracy,mcc,demographic_parity_diff,equalized_odds_diff,max_fairness_violation,validation_rate,duplicate_ratio,dataset,method
42,2365,1.6812779903411865,0.5744049413055757,0.7841025641025642,0.4821174909898747,0.7239583333333334,0.8414376795977012,0.7591784118199509,0.7614044540229886,0.45902799013839024,,,,0.9069767441860465,0.07399577167019028,wine_quality,smote
123,2365,1.5462641716003418,0.5704642218225777,0.7702564102564103,0.46262337724491687,0.7565104166666666,0.8502142700351213,0.7639761356905299,0.7650687460089399,0.45469763719740985,,,,0.8951374207188161,0.08837209302325581,wine_quality,smote
456,2365,1.566058874130249,0.6032764878987767,0.7964102564102564,0.4992110240746053,0.7734375,0.8606508920019157,0.7865777048768949,0.787740461366539,0.4996516008300571,,,,0.9167019027484143,0.06892177589852008,wine_quality,smote
789,2365,1.6143879890441895,0.5904541066183656,0.7894871794871795,0.4881231381506345,0.7578125,0.8589758939974458,0.7763834619812707,0.7775333253512132,0.48171901126041217,,,,0.9107822410147992,0.07103594080338266,wine_quality,smote
1234,2365,1.561823844909668,0.5852265263046981,0.7938461538461539,0.498117414319211,0.72265625,0.8650647549489144,0.7646106572527319,0.7669794659961685,0.4733838053776445,,,,0.9031712473572938,0.08076109936575053,wine_quality,smote
2024,2365,1.5437729358673096,0.5803939740874476,0.7879487179487179,0.48300497987729,0.73828125,0.8668931593231162,0.7669448401865475,0.7692044819604087,0.4690344435805285,,,,0.9090909090909091,0.07695560253699789,wine_quality,smote
3141,2365,1.5784521102905273,0.5920983952468211,0.7925641025641026,0.4968758850725072,0.74609375,0.8600983796296297,0.773385599434207,0.7750264407726691,0.4828963164907152,,,,0.904016913319239,0.08414376321353066,wine_quality,smote
4242,2365,1.6042392253875732,0.5689766245037825,0.782051282051282,0.4811293396304582,0.71484375,0.8460286458333334,0.7534842029089147,0.7566875199553001,0.4528981162408243,,,,0.9175475687103594,0.06511627906976744,wine_quality,smote
5555,2365,1.5958600044250488,0.576654035072545,0.7907692307692308,0.49394633938046956,0.70703125,0.8583784821998722,0.7561537248857797,0.7591669659961685,0.46175543270758806,,,,0.9133192389006343,0.07188160676532769,wine_quality,smote
6789,2365,1.598785638809204,0.5794628196604609,0.7843589743589744,0.48117008764508373,0.7408854166666666,0.8561846463920818,0.7662929710799857,0.7679522868773946,0.466666028905159,,,,0.920507399577167,0.06511627906976744,wine_quality,smote
