seed,n_generated,execution_time,f1_score,accuracy,precision,recall,roc_auc,g_mean,balanced_accuracy,mcc,demographic_parity_diff,equalized_odds_diff,max_fairness_violation,validation_rate,duplicate_ratio,dataset,method
42,1985,4.301831960678101,0.03847762442492681,0.6481236203090508,0.02041722148246782,0.3333333333333333,0.661546166268065,0.025037192206289322,0.500940291490362,0.0061964731286113005,,,,0.9954659949622167,0.0,thyroid,smote
123,1985,3.883212089538574,0.03862300587741394,0.649448123620309,0.020499108734402853,0.3333333333333333,0.6383557163590279,0.03312109205258306,0.5016455101081335,0.008213585164858041,,,,0.9924433249370277,0.0,thyroid,smote
456,1985,3.8966689109802246,0.03876949009692373,0.6507726269315673,0.02058165548098434,0.3333333333333333,0.7181067435252754,0.03958727679364529,0.502350728725905,0.009836858112815353,,,,0.9949622166246851,0.0,thyroid,smote
789,1985,3.900871992111206,0.043498817966903074,0.6874172185430464,0.02326757713707638,0.3333333333333333,0.7144733345598006,0.12265669099479326,0.5218617771509168,0.02493833880272715,,,,0.9909319899244332,0.0,thyroid,smote
1234,1985,3.8970959186553955,0.7292893441961765,0.9562913907284768,0.6657931938075371,0.8478260869565218,0.967130680076041,0.9035465903510503,0.9055773594162017,0.7225785089123921,,,,0.9984886649874055,0.0,thyroid,smote
2024,1985,3.902930974960327,0.07162340836244625,0.6158940397350994,0.041558255852629684,0.39855072463768115,0.6464299585045278,0.23737716309659032,0.5142730115901147,0.020619117127854893,,,,0.996977329974811,0.0,thyroid,smote
3141,1985,3.9160072803497314,0.038966539601863616,0.6525386313465783,0.0206927575348628,0.3333333333333333,0.7009719752253635,0.046840297581370705,0.503291020216267,0.011670499850267394,,,,1.0,0.0,thyroid,smote
4242,1985,3.9489359855651855,0.7726731349874094,0.9589403973509935,0.6579692733362459,0.9782608695652174,0.9894728235318166,0.9678519872091044,0.9679738762494635,0.7780917446689729,,,,0.9974811083123426,0.0,thyroid,smote
5555,1985,3.929413080215454,0.04218248509857864,0.6507726269315673,0.022515907978463045,0.3333333333333333,0.6076633756464505,0.1076890355659827,0.5023507287259051,-0.0007221320970931348,,,,0.9924433249370277,0.0,thyroid,smote
6789,1985,3.930805206298828,0.03881856540084388,0.6512141280353201,0.02060931899641577,0.3333333333333333,0.5908965474949409,0.04151948617613609,0.5025858015984955,0.010323914955561798,,,,0.9899244332493703,0.0,thyroid,smote
